CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wrSpeed,Disk_wraccessVolume,Disk_wraccessSpeed,Load_1min,Load_5min,Load_15min,Mem_Avail%,Mem_Avail,Mem_freePhysical%,Mem_freePhysical,Mem_freeSwap%,Mem_freeSwap,Mem_freeTotal%,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_totalVolume,Traffic_totalSpeed,Traffic_inVolume,Traffic_inSpeed,Traffic_outVolume,Traffic_outSpeed,Class
26,1.1667,99.8333,1.1667,1,2512889.85,41902.4487,33.999,0.5669,1.035,1.0267,1.0717,42,3465804459,65,5329706325,100,104853504,65.8333,5434559829,9.8,8.5,12.8333,0,1846240.2,30786.063,918595.4,15317.5821,927644.8,15468.4809,WSK
26,1,100,1,1,2156556.3,35954.5899,32.002,0.5335,1.0317,1.0283,1.07,42,3460425728,65,5326655488,100,104853504,65,5431508992,9.6333,8.1667,12.6667,0,1842191.6,30723.6758,916579.2,15286.511,925612.4,15437.1648,WSK
26,1,100,1,1,2131955.7,35556.2992,33.998,0.567,1.01,1.02,1.0633,42,3456362496,65,5323687936,100,104853504,65,5428541440,9.5,7.5,12.8333,0,1845889.707,30780.2186,918350.9207,15313.5054,927538.7862,15466.7131,WSK
26,1,100,1,1,2234343.436,37257.6861,35.998,0.6003,1,1.015,1.06,42,3451082069,65,5321456981,100,104853504,65,5426310485,8.7333,7.5,10.8333,0,1841991.293,30715.2125,916298.0793,15279.2743,925693.2138,15435.9382,WSK
26,1,100,1,1,1811963.351,30219.5355,33,0.5504,1,1.01,1.0517,42,3446252203,65,5317962411,100,104853504,65,5422815915,12.2,7.8333,24.1667,0,1833734,30577.5221,912220,15211.2723,921514,15366.2498,WSK
26,1,100,1,1,2161213.953,36044.2621,33.482,0.5584,1,1.0017,1.0483,42,3440609280,65,5315128661,100,104853504,65,5419982165,10.9667,8.3333,16.3333,0,1835555.205,30612.9954,914153.3982,15246.054,921401.8072,15366.9414,WSK
26,1,100,1,1,1983778.857,33074.0056,33.015,0.5504,1,1,1.04,42,3436490752,65,5312728405,100,104853504,65,5417581909,10.7,8,14.6667,0,1641545.088,27377.3364,816709.6397,13620.9079,824835.4484,13756.4284,WSK
26,1,100,1,1,1516220.404,25287.1982,36.505,0.6088,1,1,1.035,42,3431098368,65,5309564245,100,104853504,65,5414417749,9.4,7.8333,12.1667,0,1642573.28,27389.9163,817159.7649,13626.1425,825413.5149,13763.7738,WSK
26,1,100,1,1,2156527.628,35960.1072,30.998,0.5169,1.0433,1.01,1.0317,42,3427700736,65,5307613867,100,104853504,65,5412467371,9.7667,8,13.3333,0,1809610.839,30175.2683,900254.5774,15011.7488,909356.2619,15163.5195,WSK
26,1,100,1,0.8333,2152452.096,35892.1477,32,0.5336,1.0267,1.01,1.03,42,3422306304,65,5304767147,100,104853504,65,5409620651,11.3,8,21,0,1854036.646,30921.2249,922276.6456,15381.5318,931760,15539.6931,WSK
26,1,100,1,1,2228248.576,37156.0543,33.004,0.5503,1.0067,1.0033,1.0217,42,3417478485,65,5301481472,100,104853504,65,5406334976,9,7.6667,12.8333,0,1804613.601,30096.958,899510.5856,15001.8443,905103.015,15095.1137,WSK
26,1,100,1,1,2060263.424,34354.9012,33.996,0.5669,1,1,1.02,42,3412086784,65,5298637483,100,104853504,65,5403490987,9.6333,8,13,0,1789821.111,29845.2745,893009.2679,14890.9333,896811.8431,14954.3412,WSK
26,1,100,1,0.8333,2121752.576,35380.233,32.004,0.5337,1.0217,1.0067,1.0133,42,3408207189,65,5295526571,100,104853504,65,5400380075,11.4667,8.3333,17.3333,0,1833905.094,30580.3751,912284.3447,15212.3453,921620.7495,15368.0298,WSK
26,1,100,1,1,2133979.173,35584.1116,33.994,0.5669,1.0333,1.01,1.01,41.8333,3402382677,65,5293170005,100,104853504,65,5398023509,9.2667,8.3333,10.5,0,1854505.194,30929.0393,922674.8018,15388.1721,931830.3924,15540.8671,WSK
26,1,100,1,1,2125860.827,35442.8281,33.006,0.5503,1.0667,1.0217,1.01,41.1667,3397782869,65,5290809344,100,104853504,65,5395662848,10.8333,8.3333,17.8333,0,1833902,30580.3235,912388,15214.0737,921514,15366.2498,WSK
26,1,100,1,0.8333,2123761.65,35413.7344,31.998,0.5336,1.0217,1.0183,1.0067,41,3392651264,65,5287400107,100,104853504,65,5392253611,9.4667,7.8333,12.6667,0,1854290.942,30915.1541,922485.9742,15379.8929,931804.9676,15535.2612,WSK
26,1,100,1,1,2215950.35,36950.9813,33.002,0.5503,1.005,1.01,1,41,3388398933,65,5284634624,100,104853504,65,5389488128,12.0333,7.8333,20.1667,0,1845748.707,30783.0004,918167.9207,15313.0074,927580.7862,15469.9931,WSK
26,1,100,1,1,1670139.904,27849.5899,34.489,0.5751,1,1.005,1,41,3382851584,64,5281346901,100,104853504,65,5386200405,9.5667,8.1667,13.1667,0,1841730.351,30710.8613,916166.1051,15277.0736,925564.2462,15433.7877,WSK
27,5.5,100,1,1,3380470.205,56359.9567,35.8492,0.5977,1.1617,1.04,1.0133,41,3377833984,64,5279000576,100,104853504,65,5383854080,692.6333,476.8333,1004,0,2856169.134,47618.6918,2059658.334,34339.0853,796510.8003,13279.6065,WSKwL
31.5,25.1667,100,1,0.8333,5420291.641,90398.4597,38.7693,0.6466,1.245,1.0883,1.0283,41,3369918464,64,5276665856,100,104853504,65,5381519360,1243.76,426,2252.8,0,3425768.268,57124.7002,2719346.482,45345.1139,706421.7862,11779.5862,WSKwL
32,26.5,100,1,1,4963814.505,82757.8277,36.72,0.6122,1.485,1.18,1.0633,41,3361816576,64,5273950891,100,104853504,65,5378804395,1222.1143,585.5714,2308.2857,0,3451638.557,57556.0873,2716085.09,45290.7302,735553.4669,12265.3571,WSKwL
32,26.6667,72.6667,1.8333,27.6667,5814037.409,96949.098,39.6285,0.6608,1.525,1.25,1.0917,41,3353644373,64,5270606507,100,104853504,65,5375460011,908.88,447.2,1592.6,0,3592281.011,59901.3008,2839556.73,47349.6203,752724.2808,12551.6805,WSKwL
32.3333,27.8333,2.8333,1.8333,97.6667,5926199.752,98835.8865,41.2174,0.6874,1.6933,1.345,1.1317,41,3343960064,64,5268347563,100,104853504,65,5373201067,1177.1714,527.5714,1745.4286,0,3667922.334,61172.8208,2874721.325,47943.9847,793201.009,13228.836,WSKwL
31.6667,20.3333,31.6667,11.5,64.1667,5850994.682,97565.3607,41.977,0.7,1.6733,1.4083,1.17,41,3336333312,64,5266320043,100,104853504,65,5371173547,923.24,466,1459.4,0,3529603.798,58856.158,2799045.455,46674.0946,730558.3425,12182.0634,WSKwL
31,10.5,98.6667,2.3333,12,5701811.902,95061.8857,39.0293,0.6507,1.445,1.395,1.18,41,3329215829,64,5264093184,100,104853504,65,5368946688,1121.5667,473.1667,2091.1667,0,3397976.545,56670.7229,2705897.566,45128.3783,692078.9795,11542.3446,WSKwL
31,10.3333,100,1,12,5673483.012,94621.131,41.0851,0.6852,1.3467,1.3733,1.185,40.6667,3318284288,64,5259373227,100,104853504,65,5364226731,1711.35,918.25,2515,0,3309937.24,55174.8165,2698805.165,44987.584,611132.0752,10187.2325,WSKwL
31.5,17.6667,100,1,7,5686991.655,94846.4252,41.6171,0.6941,1.3283,1.36,1.1883,40,3311057579,64,5256512171,100,104853504,65,5361365675,1053.7429,258.4286,2481.7143,0,3429958.46,57185.036,2732830.136,45562.3564,697128.324,11622.6796,WSKwL
32,26.3333,100,1,1,5710744.996,95258.4653,41.8615,0.6983,1.3517,1.3633,1.195,40,3298960725,64,5250190677,100,104853504,64.6667,5355044181,1027.96,167.4,1949,0,3464657.726,57773.182,2741349.34,45712.0117,723308.3856,12061.1703,WSKwL
32,27,100,1,1,5950169.44,99235.6478,71.7405,1.1965,1.21,1.3117,1.1867,40,3267053568,64,5222841685,100,104853504,64,5327695189,1114.0286,418.7143,2038.2857,0,3550030.541,59206.6468,2801740.312,46726.8231,748290.2294,12479.8237,WSKwL
32,26,100,1,1,5889367.154,98172.4813,43.6216,0.7271,1.3667,1.3383,1.2017,40,3245807616,64,5207229781,100,104853504,64,5312083285,715.8667,359.3333,1383.8333,0,3635965.668,60629.7427,2796603.747,46633.3791,839361.9216,13996.3635,WSKwL
32,25.6667,100,1,1,5704370.7,95136.2692,42.1771,0.7034,1.42,1.36,1.215,39.1667,3230425088,63.1667,5197755051,100,104853504,64,5302608555,868.2,260.8,1660.8,0,3464756.955,57774.8367,2732738.324,45568.423,732018.6305,12206.4137,WSKwL
32,25.8333,100,1,1,5598951.236,93378.106,42.1572,0.7031,1.3417,1.345,1.2167,39,3214082048,63,5186889728,100,104853504,64,5291743232,1250.7143,725.4286,1915.4286,0,3427468.666,57143.5256,2709072.846,45166.2695,718395.8199,11977.2561,WSKwL
32,27,100,1,0.8333,5757143.242,96000.3876,42.0413,0.701,1.5633,1.4083,1.2467,39,3198323371,63,5176742571,100,104853504,64,5281596075,979.8667,315.1667,1787.6667,0,3586463.405,59804.2922,2792256.285,46560.8852,794207.1199,13243.407,WSKwL
32,26.6667,39.1667,1,61.8333,5822148.163,97100.5364,42.3328,0.706,1.3783,1.385,1.25,39,3183439872,63,5167595520,100,104853504,64,5272449024,1398.4333,931.1667,2212,0,3566411.564,59469.9277,2794970.859,46606.1507,771440.7051,12863.777,WSKwL
32,25.6667,14.1667,20.3333,68.3333,5725026.253,95464.8366,41.917,0.699,1.2767,1.3517,1.2467,39,3167182848,63,5156872875,100,104853504,63,5261726379,790.4,286.1667,1444.5,0,3498805.725,58352.3303,2742007.896,45730.6187,756797.8287,12621.7116,WSKwL
32,25.1667,6.6667,2.8333,92.6667,5288127.077,88179.5411,79.5313,1.3262,1.2633,1.3367,1.245,38.1667,3150261589,63,5145428651,100,104853504,63,5250282155,871.4667,179.3333,1762,0,3348972.221,55844.1257,2626120.66,43790.573,722851.5606,12053.5528,WSKwL
32,26.1667,0.5,1,100,5861119.857,97734.198,39.1411,0.6527,1.375,1.3483,1.2567,38,3134955520,63,5135770283,100,104853504,63,5240623787,938.4333,717.1667,1483.5,0,3645756.7,60793.0082,2828563.106,47166.3016,817193.5939,13626.7066,WSKwL
32,26.1667,0,1,100,5764868.145,96129.2004,41.5044,0.6921,1.484,1.388,1.276,38,3118053376,63,5124633259,100,104853504,63,5229486763,1047.2,420,1851.6,0,3486124.251,58131.1364,2733390.188,45579.2928,752734.0637,12551.8437,WSKwL
32,25.8333,0,1,100,5553916.085,92596.1335,41.4109,0.6904,1.3471,1.3614,1.2729,38,3101844139,62,5113993216,100,104853504,63,5218846720,1023.5429,188.7143,2024.8571,0,3440130.368,57364.1882,2701897.058,45054.1447,738233.3092,12310.0435,WSKwL
32,24.3333,0.8333,1.5,100,4404421.97,73443.7547,75.2458,1.2547,1.345,1.355,1.2733,38,3085985792,62,5103612587,100,104853504,63,5208466091,808.3333,174.1667,1699,0,3507164.029,58472.2246,2726004.776,45448.5624,781159.2531,13023.6621,WSKwL
32,25.5,0.1667,2,100,5780824.783,96395.2774,44.1623,0.7364,1.235,1.32,1.2683,37.5,3070869504,62,5094283947,100,104853504,63,5199137451,1019.9333,195.3333,1750.8333,0,3631895.194,60561.8675,2831426.319,47214.0457,800468.8752,13347.8218,WSKwL
32,25.3333,1.3333,1,98.8333,5600791.056,93377.6435,42.5774,0.7099,1.4467,1.3667,1.2833,37,3055525888,62,5084558677,100,104853504,63,5189412181,1060.4333,45,2143.3333,0,3441550.211,57378.2963,2707979.805,45148.0461,733570.4054,12230.2502,WSKwL
32,25.6667,69.1667,1,32.1667,5857752.944,97678.0548,42.4297,0.7075,1.3133,1.3417,1.2767,37,3039107072,62,5073710421,100,104853504,62,5178563925,1036.8667,332.5,2050.3333,0,3401861.997,56726.063,2694573.988,44932.0325,707288.0098,11794.0305,WSKwL
32,26,100,1,1,5656769.389,94326.6531,39.935,0.6659,1.25,1.3167,1.2717,37,3023568213,62,5063999488,100,104853504,62,5168852992,983.4,432.6667,1698.1667,0,3628341.577,60512.7014,2822435.762,47071.9774,805905.815,13440.7241,WSKwL
32,26,100,1,1,4813945.294,80259.1746,37.7721,0.6297,1.4617,1.365,1.2883,37,3009097728,62,5055206741,100,104853504,62,5160060245,1409.88,1067.4,1995.8,0,3562530.973,59395.3147,2811580.695,46875.3033,750950.2782,12520.0113,WSKwL
32,25.6667,100,1,1,5757751.459,96026.542,44.8007,0.7472,1.29,1.3367,1.2817,36.8333,2993876992,62,5045793451,100,104853504,62,5150646955,853.2857,434.4286,1755.2857,0,3450857.884,57543.0696,2690330.507,44861.2724,760527.377,12681.7972,WSKwL
32,25.3333,100,1,1,5525640.195,92140.0733,39.0222,0.6507,1.2017,1.2983,1.27,36,2978419371,61.3333,5035716608,100,104853504,62,5140570112,1237.5,719.5,2012.3333,0,3474313.548,57934.1929,2740017.065,45689.796,734296.4826,12244.3969,WSKwL
32,26,100,1,1,5781118.182,96432.33,40.9372,0.6829,1.2833,1.305,1.2717,36,2963493547,61,5026530645,100,104853504,62,5131384149,1302.5333,523.6667,2148.1667,0,3417307.815,56993.1257,2695145.477,44949.0573,722162.3387,12044.0684,WSKwL
31.3333,23.3333,100,1,1,4869933.714,81206.165,39.2991,0.6553,1.35,1.32,1.2783,36,2950007467,61,5018245120,100,104853504,62,5123098624,359.1333,126.8333,579.5,0,2771070.378,46207.6101,1823212.678,30402.079,947857.7,15805.5311,WSK
26.5,3.6667,100,1,1,2334645.827,38930.2289,32.9879,0.5501,1.16,1.2717,1.2633,36,2937266176,61,5007852885,100,104853504,62,5112706389,9.7,8,12.8333,0,1854045.06,30921.3652,922414.0258,15383.823,931631.0342,15537.5423,WSK
26,1,97,1,4,2340932.035,39035.0514,34.0111,0.5671,1.0867,1.2283,1.2483,36,2924434091,61,4997164373,100,104853504,61.5,5102017877,8.6667,7.5,10.3333,0,1834093.147,30588.6115,912562.3724,15219.5192,921530.7748,15369.0923,WSK
26,1.6667,24.6667,1,76,1631246.33,27201.0394,29.49,0.4917,1.03,1.1833,1.2317,36,2912641024,61,4987327829,100,104853504,61,5092181333,11.3333,8.1667,18,0,1846135.193,30784.312,918361.4018,15313.6802,927773.791,15470.6318,WSK
26,2,0,1,100,2132983.808,35567.5139,32.011,0.5338,1.0083,1.1467,1.215,35,2900281344,61,4977016832,100,104853504,61,5081870336,9.6667,7.6667,13.6667,0,1841692.807,30720.4805,916150.5982,15281.9116,925542.209,15438.569,WSK
26,2,0,1,100,2133497.337,35582.0103,33.9945,0.567,1,1.1183,1.195,35,2888569515,61,4967365973,100,104853504,61,5072219477,9.3,7.6667,12.5,0,1834030.853,30582.4721,912491.6276,15215.8017,921539.2252,15366.6704,WSK
26,1.8333,17.1667,1,83.5,2099218.451,35010.3144,30.5015,0.5087,1,1.0933,1.18,35,2877374464,60.8333,4958214827,100,104853504,61,5063068331,9.0667,7.8333,11.1667,0,1853960.354,30914.7966,922200.3544,15377.6948,931760,15537.1019,WSK
26,1,79.8333,1,21.5,2144258.05,35755.5119,37.5005,0.6253,1,1.075,1.1683,35,2865377280,60,4948269739,100,104853504,61,5053123243,9.3,7.8333,11.6667,0,1833751,30577.8056,912237,15211.5558,921514,15366.2498,WSK
26,2,9.5,1,91,2179014.599,36335.0775,32.4995,0.5419,1,1.0567,1.1567,35,2852818261,60,4937774421,100,104853504,61,5042627925,9.1333,7.8333,11.1667,0,1854121.586,30912.3305,922316.6198,15377.0694,931804.9658,15535.2612,WSK
26,2,36,1,65,1688101.413,28153.7928,32.003,0.5337,1,1.045,1.145,35,2841823232,60,4928813739,100,104853504,61,5033667243,9.8,7.6667,13.1667,0,1833500.06,30578.7201,912073.0258,15211.358,921427.0342,15367.3621,WSK
26,1,99.6667,1,1.5,2127878.15,35482.377,33.001,0.5503,1,1.035,1.1333,34.8333,2830495744,60,4919525376,100,104853504,61,5024378880,10.7,7.1667,17.5,0,1854126.14,30917.5611,922304.3742,15379.4293,931821.7658,15538.1318,WSK
26,1,100,1,1,2117632,35305.6352,32,0.5335,1,1.0267,1.1217,34,2818630315,60,4909733888,100,104853504,60.1667,5014587392,9.2,7.6667,13.1667,0,1833934.554,30580.8663,912524.3195,15216.3468,921410.2342,15364.5195,WSK
26,1,100,1,1,2705408,45112.6897,36,0.6003,1,1.02,1.1117,34,2807136939,60,4900277589,100,104853504,60,5005131093,8.7,7.6667,10.3333,0,1855190.246,30930.1475,923343.2805,15394.1861,931846.9658,15535.9614,WSK
26,1,100,1,1,1622001.65,27051.3951,32.998,0.5503,1,1.015,1.0983,34,2795954176,60,4891131221,100,104853504,60,4995984725,8.1,7.1667,9.5,0,1846109.709,30789.0212,918528.9207,15319.028,927580.788,15469.9931,WSK
26,1.1667,100,1,1,2357250.075,39307.1548,32,0.5336,1,1.01,1.09,34,2783997952,60,4881240747,100,104853504,60,4986094251,8.7,7.6667,10.6667,0,1841932.346,30719.352,916383.9323,15283.2544,925548.414,15436.0976,WSK
26,2,100,1,0.5,1835007.975,30598.7656,34,0.567,1,1.0017,1.0817,34,2772235605,59.1667,4871523669,100,104853504,60,4976377173,9.8,7.8333,14.3333,0,1854400.152,30927.2874,922565.5452,15386.35,931834.607,15540.9374,WSK
26,2,100,1,0.6667,2127865.85,35482.1719,33.4985,0.5586,1,1,1.0783,34,2760513536,59,4861853013,100,104853504,60,4966706517,8.7,7.1667,11.8333,0,1833856,30574.4582,912342,15210.7703,921514,15363.6879,WSK
26,2,100,1,0,2234374.15,37264.4121,33.5015,0.5587,1,1,1.07,34,2748901376,59,4852307285,100,104853504,60,4957160789,9.3333,7.6667,13.8333,0,1854282.793,30925.3301,922452.6018,15384.4663,931830.191,15540.8638,WSK
26,2,62.5,1,38.3333,2129932.3,35510.7086,33.002,0.5502,1.055,1.0133,1.07,33,2737906347,59,4843385515,100,104853504,60,4948239019,8.8333,7.1667,12,0,1833393.414,30566.7458,911966.3802,15204.5078,921427.0342,15362.238,WSK
26,2,9,1,91.3333,2158567.424,35994.1208,35.996,0.6002,1.0183,1.01,1.065,33,2726778880,59,4834271915,100,104853504,59.8333,4939125419,10.4667,7.6667,15.5,0,1854156.786,30912.9174,922335.0198,15377.3761,931821.7658,15535.5413,WSK
26,1.1667,86.1667,1,15,2334724.076,38931.5337,34.002,0.567,1.0033,1,1.06,33,2715467776,59,4825019733,100,104853504,59,4929873237,9.6333,7.5,13.5,0,1833881.8,30579.9867,912384.6,15214.017,921497.2,15365.9697,WSK
26,1,100,1,1,1701908.501,28374.5999,31.002,0.5169,1,1,1.0533,33,2704607915,59,4816201728,100,104853504,59,4921055232,8.8667,7.8333,10.6667,0,1853955.06,30919.8642,922282.0258,15381.6215,931673.0342,15538.2427,WSK
26,1,100,1,1,1896429.55,31628.2447,33.4965,0.5586,1.0217,1.0067,1.05,33,2693750784,59,4807394645,100,104853504,59,4912248149,9.2,7.3333,12.8333,0,1833852.94,30579.5054,912293.9742,15212.5058,921558.9658,15366.9996,WSK
26,1,100,1,1,2140166.15,35681.3296,35.5015,0.5919,1.0733,1.0233,1.05,33,2682138624,59,4797830485,100,104853504,59,4902683989,10.4333,8,16.5,0,1837794.505,30655.4546,914331.188,15251.5628,923463.3165,15403.8919,WSK
26,1,100,1,1,2080739.34,34696.3372,32.994,0.5502,1.0933,1.0367,1.0533,33,2671112192,58.1667,4789189973,100,104853504,59,4894043477,9.1333,8.1667,10.6667,0,1829707.496,30510.3801,910184.812,15177.3355,919522.6835,15333.0446,WSK
26,1,100,1,1,2166800.384,36137.4314,36.004,0.6005,1.0317,1.0283,1.05,33,2664493739,58,4786228565,100,104853504,59,4891082069,9.4,7.8333,13,0,1833741.6,30577.6488,912269.6,15212.0994,921472,15365.5494,WSK
26,1,100,1,1,2224128,37087.3437,32,0.5336,1.0517,1.0317,1.0467,32.3333,2660585472,58,4783287637,100,104853504,59,4888141141,10.2667,7.6667,16.8333,0,1854473.4,30923.3517,922755.4,15386.9501,931718,15536.4015,WSK
26,1,100,1,1,2121752.576,35374.3344,32.004,0.5336,1.0733,1.0383,1.0467,32,2655170560,58,4780399957,100,104853504,59,4885253461,8.9667,8.1667,10,0,1833700.06,30582.0557,912273.0258,15214.6936,921427.0342,15367.3621,WSK
26,1,100,1,1,2144237.55,35755.1701,35.4965,0.5919,1.0383,1.0333,1.04,32,2651344896,58,4778661205,100,104853504,59,4883514709,10.0333,8,14.6667,0,1854204.354,30913.7105,922444.3544,15379.199,931760,15534.5115,WSK
26,1,100,1,1,2134022.163,35590.7632,34.5015,0.5754,1.0133,1.025,1.0367,32,2646872064,58,4775601493,100,104853504,59,4880454997,9.3333,7.6667,12.6667,0,1833992.386,30586.931,912391.4198,15216.6681,921600.9658,15370.2629,WSK
27,5.3333,100,1,1,3701832.787,61717.7857,35.5118,0.5921,1.1067,1.0433,1.0383,32,2641347925,58,4773536427,100,104853504,59,4878389931,526.2333,159.8333,979.6667,0,2713836.129,45253.2288,1946246.534,32453.6691,767589.5951,12799.5597,WSKwL
31.1667,16.5,100,7,1,5758045.922,95999.4318,41.2847,0.6883,1.3417,1.1283,1.07,32,2633590101,58,4770613931,100,104853504,59,4875467435,1109.5,491.8333,2064.5,0,3591888.874,59874.7937,2819432.173,46998.3693,772456.701,12876.4244,WSKwL
31,10,94.5,12,6.5,5589765.7,93209.3663,44.2598,0.738,1.275,1.1433,1.08,32,2625529856,58,4768040960,100,104853504,59,4872894464,1095.4,441.2,1783.6,0,3284615.18,54770.9718,2651879.124,44220.0955,632736.0556,10550.8764,WSKwL
33,19.6667,95.1667,9,7.8333,6090501.041,101576.0681,83.5747,1.3938,1.235,1.16,1.0867,32,2614683648,58,4763381077,100,104853504,59,4868234581,1278.7333,628.6667,1888.8333,0,3516428.81,58646.2443,2790983.052,46547.4158,725445.7578,12098.8285,WSKwL
32,27.1667,100,1,1,4072467.159,67908.4068,35.7524,0.5962,1.325,1.195,1.1017,32,2611183616,58,4764890453,100,104853504,59,4869743957,1509.4286,908.1429,2152,0,3528889.334,58844.2444,2798167.9,46659.4614,730721.4336,12184.783,WSKwL
32,25,100,2.5,1,5688989.751,94863.9278,40.9364,0.6826,1.4317,1.2467,1.125,32,2602938368,58,4763037013,100,104853504,59,4867890517,1216.32,651,2180.8,0,3577430.765,59663.6218,2833189.577,47251.3272,744241.188,12412.2947,WSKwL
31.1667,12.8333,100,10.8333,1,5920559.494,98741.8194,42.1061,0.7022,1.275,1.24,1.1283,32,2595454976,58,4760844971,100,104853504,59,4865698475,1531.6,794.2,2504.6,0,3346312.995,55781.1801,2706436.894,45114.8007,639876.1012,10666.3794,WSKwL
31,11.6667,100,11.6667,1,5688326.984,94852.8762,38.9222,0.649,1.4367,1.2833,1.15,32,2587111424,58,4758335488,100,104853504,59,4863188992,1267.8857,541.1429,2091.1429,0,3617380.744,60329.899,2847986.593,47498.1086,769394.1515,12831.7904,WSKwL
32,24.3333,100,3.3333,1,5717572.864,95356.452,42.7071,0.7123,1.5583,1.3533,1.1833,31.3333,2578982912,58,4756547584,100,104853504,59,4861401088,1572.88,663.6,2629,0,3274989.178,54601.3534,2637728.835,43976.8062,637260.3421,10624.5472,WSKwL
32,27.1667,100,1,1,5633682.293,93957.3431,43.1539,0.7197,1.5517,1.385,1.2033,31,2572138496,58,4754152789,100,104853504,59,4859006293,1037.72,433.2,2404.6,0,3496584.309,58305.5579,2784602.763,46433.2627,711981.5455,11872.2952,WSKwL
32,28,100,1,1,4718280.985,78664.2378,37.6564,0.6278,1.6483,1.4383,1.2317,31,2564825088,58,4752679595,100,104853504,59,4857533099,1067.5667,399.5,2059,0,3511520.233,58544.8522,2759056.437,45999.6072,752463.7952,12545.245,WSKwL
32,27,100,1,1.1667,5789656.099,96558.6407,44.3873,0.7403,1.4867,1.44,1.245,31,2556438528,58,4750234965,100,104853504,59,4855088469,810.2,184.5,1940.8333,0,3441440.414,57395.604,2723089.673,45415.1046,718350.741,11980.4994,WSKwL
32,27,100,1,1,5720631.119,95375.6439,41.6757,0.6948,1.3833,1.4067,1.2467,31,2549047296,58,4748502357,100,104853504,58.6667,4853355861,599.1667,8.8333,1484.3333,0,3520426.707,58693.3429,2741755.155,45711.1563,778671.5516,12982.1866,WSKwL
32,26.5,100,1,1,5721652.742,95408.5833,45.5919,0.7602,1.6083,1.4733,1.2783,31,2542475947,58,4746539008,100,104853504,58.1667,4851392512,966.2,243,1719.1667,0,3473539.929,57911.636,2711195.631,45201.6611,762344.2986,12709.975,WSKwL
32,26.6667,100,1,1,5878563.139,98041.4133,41.2605,0.6881,1.565,1.485,1.2933,31,2534147413,58,4744348331,100,104853504,58,4849201835,926.92,270.8,1536,0,3677883.557,61338.9519,2877340.232,47987.6623,800543.325,13351.2896,WSKwL
32,26.1667,100,1,1,5777548.463,96356.7122,42.5597,0.7098,1.522,1.486,1.304,31,2526641493,58,4743847936,100,104853504,58,4848701440,998.8667,744.1667,1584.1667,0,3544058.016,59097.1822,2749104.709,45841.3325,794953.3073,13255.8497,WSKwL
31,15.5,100,7.6667,1,5618038.031,93680.8076,40.461,0.6747,1.5314,1.5029,1.3186,31,2519511040,58,4741334357,100,104853504,58,4846187861,1103.9143,448.1429,2134.1429,0,3441786.293,57391.8008,2689943.13,44854.8129,751843.1631,12536.9879,WSKwL
