CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
4.6667,8.6667,2.3333,4.8333,2.8333,5384660.874,40.4096,0.2417,0.2717,0.2083,72458922.67,7801722197.0,360.2667,7.6667,788.1667,0.0,1788065.102,921596.55,TSK
1.0,1.0,0.8333,1.0,1.0,1906278.4,30.6,0.0,0.0,0.0133,70501034.67,7848996864.0,8.6,7.8333,9.8333,0.0,915946.0571,924746.2643,TWM
1.0,1.0,1.0,1.0,1.0,6578.176,1.404,0.0,0.0,0.0383,6931275776.0,7874134016.0,20.6333,9.8333,40.5,0.0,912017.9592,921289.2082,NTS
32.0,27.0,100.0,1.0,1.0,5998949.761,42.2294,1.3117,1.28,1.1467,1283502080.0,3827494093.0,1196.7333,323.8333,2099.5,0.0,2826827.929,742977.8032,WSKwL
1.6667,1.0,2.0,1.6667,1.0,2124901.478,31.1021,0.0967,0.08,0.0917,74018816.0,7806212096.0,8.9,7.5,12.1667,0.0,912941.0,921640.0,TSK
1.6667,2.5,1.1667,2.0,1.0,1894394.839,31.7323,0.034,0.008,0.002,5617063253.0,7886119595.0,730.5667,353.6667,1286.5,0.0,1961796.697,781396.1357,TWMwL
26.0,2.0,100.0,1.0,0.8333,2121715.7,33.4995,1.0,1.0083,1.06,2553751552.0,4852081323.0,8.5667,7.5,9.8333,0.0,922852.2324,931715.0324,WSK
2.0,1.0,2.3333,1.6667,2.3333,2404486.073,71.6021,0.055,0.0733,0.0833,94151338.67,7807502336.0,10.0667,7.8333,15.1667,0.0,913344.5756,921797.1832,TSK
5.1667,10.5,2.0,6.3333,2.0,5164905.798,37.9756,0.2017,0.2233,0.1633,5694056448.0,7883392341.0,1208.3833,553.0,2064.6667,3.3333,2878653.856,809717.337,TWMwL
12.8333,15.8333,13.6667,9.8333,12.5,325495.6496,38.3627,0.59,0.6,0.495,6947057664.0,7872602795.0,1077.8667,651.1667,1568.1667,0.0,2829688.021,780111.122,TVMwL
2.1667,1.0,1.5,1.1667,6.1667,106919.1057,13.4008,0.0367,0.0533,0.1217,6996918272.0,7887616000.0,9.6333,7.0,15.5,0.0,923277.3234,931716.9063,TVM
1.8333,1.0,1.8333,2.0,1.0,2110264.12,31.4004,0.03,0.035,0.075,2495623168.0,7807041536.0,8.8333,7.8333,11.0,0.0,923733.555,932044.245,TSK
2.5,5.8333,1.5,2.1667,1.0,122470.4,15.6,0.0,0.06,0.2317,6965620736.0,7877801984.0,9.2333,7.3333,12.6667,0.0,913739.8613,922002.1128,TVM
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.02,0.1083,6933028864.0,7874807125.0,28.4,12.8333,50.8333,0.0,924464.1906,931963.1343,NTS
1.1667,1.6667,0.0,1.3333,1.1667,355303.424,49.965,0.08,0.205,0.19,6974464000.0,7887365461.0,13.8333,8.3333,32.0,0.0,920856.8,930050.2,NTS
10.6667,2.1667,2.5,34.3333,3.6667,1755099.025,38.494,0.3717,0.3817,0.4533,5722009600.0,7056414720.0,9.5333,7.0,16.3333,0.0,912653.1239,920934.5243,WSK
6.0,10.8333,2.3333,6.5,3.3333,6009376.601,43.9655,0.25,0.2233,0.1417,81145173.33,7806805333.0,715.6333,19.1667,1942.3333,0.0,2839745.093,768093.4022,TSKwL
2.6667,1.0,3.1667,6.1667,1.0,122901.2248,16.204,0.0517,0.3583,0.5183,6997225472.0,7884485973.0,13.2333,7.6667,21.1667,0.0,921810.7648,929803.005,TVM
1.0,1.0,1.0,1.0,1.0,2084039.06,28.9992,0.0,0.005,0.0417,70500352.0,7849705472.0,9.0333,8.0,10.8333,0.0,913260.6,921610.6,TWM
6.0,11.1667,2.3333,6.1667,3.6667,5030976.767,35.8439,0.3367,0.3183,0.2417,71366656.0,7806866773.0,1294.3,544.3333,2156.8333,0.0,2855977.173,761502.3627,TSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0,0.03,6930802688.0,7873667755.0,22.3,9.8333,37.8333,0.0,922504.7706,931897.5846,NTS
1.0,1.0,1.0,1.0,1.0,12693.9099,2.3994,0.0,0.0,0.04,7117383680.0,7932266496.0,13.3,8.8333,21.5,0.0,912233.1982,921649.0946,NTS
1.0,1.0,2.0,1.0,1.0,2072144.296,32.8981,0.0633,0.075,0.105,75298816.0,7808742741.0,8.7,7.8333,10.0,0.0,913166.4369,921939.415,TSK
31.0,10.0,12.0,100.0,1.0,50829.6807,7.8151,1.3217,1.4067,1.3583,70324224.0,2984255488.0,1198.6667,758.3333,1886.6667,0.0,2795548.482,689899.9136,WSKwL
1.0,1.0,1.0,1.0,1.0,2333900.8,34.8,0.0,0.0467,0.1067,3061385216.0,7851685205.0,8.6333,7.8333,9.3333,0.0,924175.0261,932025.0922,TWM
1.0,1.0,1.0,1.0,1.0,2086089.93,30.0,0.0,0.0,0.04,5640140800.0,7884974080.0,8.5667,7.5,10.0,0.0,922982.9556,931950.7936,TWM
2.0,1.0,1.8333,1.0,6.0,86835.2,10.4,0.0533,0.2483,0.3733,6938710016.0,7868656981.0,9.2667,7.1667,13.1667,0.0,923075.5,931856.0,TVM
6.0,11.3333,3.1667,5.3333,3.3333,6466561.52,42.5642,0.2267,0.225,0.1833,280047616.0,7800735061.0,1087.6,226.0,2455.6667,0.0,2714651.186,708592.5242,TSKwL
5.3333,10.1667,3.3333,4.3333,3.5,4061888.943,38.2298,0.1917,0.1017,0.0283,4854716416.0,7848526507.0,1314.7667,751.3333,2591.6667,0.0,2823938.03,757882.4919,TWMwL
1.0,1.0,1.0,1.0,0.8333,16384.0,3.0,0.0383,0.01,0.0567,6979610624.0,7888982699.0,8.7667,7.8333,10.1667,0.0,923021.5866,931676.4945,NTS
14.3333,11.8333,13.6667,17.0,15.1667,276743.7988,33.4018,0.6867,0.69,0.5417,6912000000.0,7856518485.0,1092.1714,611.7143,1996.7143,0.0,2813698.479,746835.1077,TVMwL
26.0,1.0,100.0,2.0,1.0,2117622.16,30.9984,1.0567,1.085,1.1733,365969408.0,3195880107.0,9.0,7.1667,12.6667,0.0,924031.977,931822.979,WSK
5.0,10.0,2.1667,5.5,3.1667,4695437.294,35.6386,0.2217,0.2133,0.18,116624725.3,7851184128.0,802.3333,278.1667,1932.0,0.0,2707221.023,736837.1164,TWMwL
1.5,1.1667,1.3333,1.1667,1.6667,1372356.805,31.6006,0.0333,0.0467,0.09,3001223168.0,7806302208.0,8.5667,7.3333,10.5,0.0,913198.1562,921707.4988,TSK
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0783,0.04,0.0733,7068590080.0,7927143083.0,10.5333,7.8333,16.3333,0.0,912287.3954,921461.799,NTS
4.1667,9.0,1.6667,3.0,4.5,3911233.7,35.8386,0.2333,0.2033,0.1867,6734438400.0,7859053227.0,2126.7333,608.3333,3145.6667,0.0,2301269.818,439417.6265,TWMwL
1.8333,1.8333,1.0,1.8333,1.0,2257800.892,40.5898,0.1117,0.1633,0.1667,5253943979.0,7883332949.0,19.5333,8.1667,35.8333,0.0,922986.7063,931939.8755,TWM
4.8333,10.0,2.1667,3.6667,3.6667,12288.0,2.0,0.325,0.23,0.1033,7115898880.0,7932568917.0,824.5333,456.5,1455.1667,0.0,2638393.759,737319.2553,NTSwL
1.0,1.0,1.0,1.0,0.0,16384.0,3.0,0.005,0.01,0.0,6976620544.0,7888719189.0,11.9667,8.3333,18.8333,0.0,922605.4094,931830.8288,NTS
2.6667,1.1667,6.0,1.6667,1.8333,110571.52,12.998,0.2767,0.28,0.3483,6975440896.0,7877442901.0,9.9333,7.5,15.1667,0.0,913793.7991,921708.7387,TVM
13.1667,14.5,10.0,13.8333,14.1667,710579.3353,65.8647,0.7533,0.6767,0.5533,6947057664.0,7872757077.0,1188.7,870.3333,1650.8333,0.0,2866012.835,801006.5979,TVMwL
14.1667,13.0,17.0,15.1667,11.3333,301494.8571,34.5,0.5817,0.595,0.5367,6935316480.0,7867861675.0,1326.0,1150.3333,1648.3333,0.0,2847860.827,796852.1634,TVMwL
2.5,4.8333,1.3333,1.6667,2.6667,146227.2,18.8,0.0933,0.0617,0.205,6965104640.0,7877345963.0,10.1,7.5,14.0,0.0,884982.955,890872.0,TVM
1.0,1.0,1.0,1.0,1.0,2478838.519,34.5996,0.0,0.0,0.05,2834888704.0,7853359787.0,8.3333,7.6667,9.5,0.0,917739.0,926844.0,TWM
26.0,2.0,100.0,0.5,1.0,1012531.2,18.8,1.0433,1.015,1.07,74412032.0,2665717760.0,10.6667,7.6667,18.1667,0.0,914296.7427,921683.9584,WSK
6.0,11.6667,2.8333,6.3333,2.8333,6559763.142,42.9104,0.2983,0.2733,0.2133,72266410.67,7802282667.0,646.0333,198.5,1522.1667,0.0,2873137.803,736270.3663,TSKwL
5.0,10.0,2.3333,3.6667,4.6667,5185910.857,36.346,0.1667,0.175,0.1317,74113024.0,7850582016.0,1321.2333,834.8333,1819.1667,0.0,2895119.795,800081.8735,TWMwL
13.1667,13.5,9.5,12.3333,17.1667,291562.8069,33.1864,0.52,0.4583,0.2833,6993588224.0,7884827989.0,1023.4667,695.0,1580.8333,0.0,2804765.36,769922.9422,TVMwL
32.0,25.8333,1.3333,100.0,2.0,4853695.734,36.1938,1.3333,1.3183,1.2783,72591360.0,1694257152.0,1370.0667,901.3333,1952.1667,0.0,2874275.745,785951.2605,WSKwL
26.0,1.6667,97.0,1.0,4.0,1641676.8,32.4,1.0,1.0467,1.1617,116862293.3,1934587221.0,10.6,8.1667,16.6667,0.0,913529.0,921583.0,WSK
2.5,1.5,1.5,3.5,4.0,113898.2617,12.8032,0.4317,0.2167,0.2483,6995965952.0,7883595093.0,11.3333,7.3333,18.8333,0.0,912790.3924,921282.9163,TVM
2.0,2.0,1.3333,2.0,1.0,2108726.583,32.8979,0.0483,0.0633,0.08,73455616.0,7804971008.0,9.0667,8.0,11.0,0.0,922775.4,931886.0,TSK
1.5,2.1667,1.0,1.3333,1.0,2146362.806,31.0096,0.09,0.0533,0.085,3682732032.0,7805676885.0,8.8667,7.8333,11.5,0.0,922706.0,931876.0,TSK
1.0,1.0,1.0,1.0,0.6667,2066033.88,30.0016,0.0117,0.03,0.06,4495364096.0,7848785920.0,8.5667,7.5,10.1667,0.0,923254.548,931758.8123,TWM
22.8333,52.6667,1.0,1.8333,36.3333,2139131.904,35.49,0.9817,0.8833,0.945,4217473024.0,5968104107.0,9.8667,8.0,12.6667,0.0,912098.0,921514.0,WSK
2.0,1.1667,1.1667,5.0,2.0,143360.0,15.0,0.065,0.08,0.2317,6987902976.0,7882788181.0,9.2333,7.3333,14.1667,0.0,923266.5315,931839.2793,TVM
13.4,13.6,9.8,19.8,10.4,264400.504,32.0873,0.5667,0.535,0.475,6921390080.0,7862344363.0,1292.4667,475.6667,2259.0,0.0,2759070.132,712150.9672,TVMwL
6.0,11.6667,3.6667,4.1667,3.6667,15184.6188,2.7072,0.306,0.236,0.128,6978789376.0,7889978709.0,537.36,8.6,1420.8,0.0,2675622.98,789652.7391,NTSwL
26.0,1.5,1.0,19.5,81.3333,14338.0501,2.5005,1.0767,1.0317,1.09,85917696.0,2846117205.0,9.2333,7.6667,11.6667,0.0,917132.628,927647.5549,WSK
32.0,26.0,1.0,2.5,99.5,5873279.571,39.9374,1.145,1.3217,1.3167,2906511360.0,5130796373.0,838.0,524.0,1369.1429,0.0,2781488.412,779762.5793,WSKwL
3.0,3.8333,3.8333,1.0,3.3333,110601.8206,15.2016,0.22,0.1867,0.2217,6995271680.0,7883007317.0,11.5,7.5,19.6667,0.0,915031.234,923665.7021,TVM
1.6667,1.1667,1.6667,1.8333,1.0,1879129.177,31.1992,0.0817,0.09,0.13,71167317.33,7803873963.0,9.5667,7.8333,13.1667,0.0,923451.658,931807.1144,TSK
1.1667,1.0,1.1667,2.0,1.0,2353483.698,32.7988,0.1133,0.1217,0.18,3238023168.0,7805851648.0,8.4667,7.6667,9.5,0.0,923257.8207,931811.876,TSK
5.0,10.0,3.4,3.2,4.0,4816525.041,35.8074,0.1683,0.2033,0.1783,206989312.0,7851029845.0,1243.6667,564.0,1702.5,0.0,2845356.094,793135.7051,TWMwL
32.0,27.0,100.0,1.0,1.3333,6096991.946,39.5269,1.478,1.432,1.362,81314474.67,2330692267.0,948.1333,365.0,2201.3333,0.0,2781702.577,727743.1132,WSKwL
1.8333,1.1667,1.6667,2.0,1.0,2415729.778,33.7998,0.0483,0.06,0.08,73238528.0,7802911403.0,10.2,7.6667,15.3333,0.0,923111.3899,931954.5508,TSK
1.8333,1.6667,1.1667,1.8333,1.0,1457550.519,29.9042,0.0283,0.0433,0.0683,73576448.0,7805594283.0,9.4667,8.0,12.6667,0.0,913215.4,921656.8,TSK
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.02,0.07,7067996160.0,7926063104.0,9.9,8.1667,12.3333,0.0,922501.7018,931756.9054,NTS
32.0,25.8333,1.0,100.0,1.0,14462.1232,2.6872,1.4014,1.32,1.1671,80428373.33,2380006059.0,1243.2667,299.1667,2407.8333,0.0,2699916.437,703752.1826,WSKwL
1.5,1.0,1.8333,1.3333,1.3333,1934004.77,32.4058,0.05,0.0533,0.0767,76257280.0,7804891819.0,10.1333,8.1667,14.0,0.0,915850.3243,924727.6517,TSK
13.0,14.0,10.8333,14.0,13.3333,315522.8664,33.7373,0.9583,0.6833,0.445,6916419584.0,7859056640.0,662.6333,321.3333,1746.5,0.0,2791698.833,720064.0652,TVMwL
5.0,10.0,4.5,2.8333,2.8333,4876395.076,37.6841,0.285,0.2133,0.13,4542844928.0,7847889774.0,766.5429,433.2857,1385.7143,0.0,2741612.024,728799.4391,TWMwL
5.8333,10.6667,4.1667,5.1667,1.8333,14037.3333,2.4271,0.155,0.2483,0.235,6976929109.0,7889259861.0,934.6,556.0,1653.2,8.0,2541705.769,633581.7378,NTSwL
6.0,11.3333,2.8333,4.8333,5.0,4079018.999,38.7585,0.28,0.235,0.16,71819264.0,7802206891.0,1098.8,461.3333,1873.3333,0.0,2864654.247,777227.5463,TSKwL
1.8333,3.0,1.5,1.0,1.1667,16384.0,3.0,0.03,0.008,0.002,6934599680.0,7876524032.0,865.32,511.2,1235.2,0.0,1964111.017,771603.9144,NTSwL
26.0,1.0,100.0,1.0,1.0,2156556.3,32.002,1.0317,1.0283,1.07,3460425728.0,5431508992.0,9.6333,8.1667,12.6667,0.0,916579.2,925612.4,WSK
2.8333,4.8333,1.0,1.0,4.0,92979.2,8.9,0.0683,0.07,0.2167,6977208320.0,7878155605.0,9.3,7.0,15.1667,0.0,923544.4676,931689.1162,TVM
6.0,11.1667,1.5,5.8333,4.3333,16384.0,3.0,0.2333,0.2683,0.18,6978328576.0,7888989525.0,829.44,288.6,1790.8,0.0,2737459.872,748197.9992,NTSwL
5.0,10.3333,3.0,3.3333,4.0,5453617.012,37.1207,0.395,0.3133,0.18,5210832896.0,7849134763.0,996.9333,403.5,1864.8333,0.0,2796411.804,775020.7697,TWMwL
32.0,25.5,1.0,1.0,100.0,33560.5954,6.3951,1.35,1.265,1.1983,919894698.7,3826655915.0,1045.3429,538.1429,2001.7143,0.0,2640573.23,730517.639,WSKwL
1.0,1.0,1.0,1.0,1.0,1821070.12,31.3984,0.0,0.0,0.06,5733701632.0,7850196309.0,9.0333,7.8333,11.6667,0.0,923442.0,931772.0,TWM
1.0,1.0,1.0,1.0,0.8333,2159411.2,30.2,0.0383,0.1617,0.1383,4521021440.0,7849280853.0,8.5667,7.8333,9.8333,0.0,912618.1401,921420.8123,TWM
2.0,4.8333,2.0,1.3333,1.0,97492.1876,14.4012,0.1067,0.2317,0.3483,6952148992.0,7876216832.0,8.6,7.0,12.6667,0.0,914029.9,921779.8,TVM
5.0,9.8333,2.1667,4.0,4.5,2957087.945,33.8767,0.2567,0.2517,0.13,5352617984.0,7885469696.0,1271.92,514.2,2011.8,0.0,2666750.621,632202.5992,TWMwL
1.0,1.0,1.0,1.0,1.0,15528.301,2.7911,0.0,0.0317,0.0867,6977269760.0,7888719872.0,11.8667,8.1667,21.1667,0.0,922471.442,932004.4291,NTS
1.5,1.0,1.5,2.0,1.0,1990720.456,36.0347,0.0467,0.0717,0.1233,3465854293.0,7806511787.0,10.5,7.8333,17.3333,0.0,923044.3,931838.6,TSK
4.8333,9.5,2.8333,3.8333,2.8333,14216.9302,2.4709,0.065,0.1917,0.1717,7044554069.0,7906920448.0,426.7333,8.3333,1806.1667,0.0,2500987.62,680213.0155,NTSwL
1.0,1.0,1.0,1.0,0.0,2187162.114,34.9988,0.0,0.0,0.025,104736768.0,7852015616.0,9.4,8.1667,12.3333,0.0,922855.6147,931860.7108,TWM
1.0,1.0,1.0,2.0,1.0,2270856.021,36.001,0.0467,0.05,0.1,2046439424.0,7804936875.0,9.2333,7.8333,11.1667,0.0,913053.7,921660.2,TSK
5.0,9.8333,3.0,4.3333,3.0,16384.0,3.0,0.31,0.195,0.0817,7086505984.0,7924652715.0,1086.6333,743.3333,1548.1667,0.0,2744044.795,755940.9238,NTSwL
12.5,17.0,12.1667,8.3333,13.3333,295055.8648,33.1376,0.4733,0.4683,0.3267,6986878976.0,7882575872.0,1179.3,682.8333,2087.3333,0.0,2833486.395,761907.298,TVMwL
5.4286,10.0,1.7143,4.2857,5.4286,5607394.538,39.8255,0.2667,0.1333,0.0467,1767589888.0,7852864171.0,884.5,386.6667,1557.5,0.0,2885297.487,754822.1285,TWMwL
32.0,27.8333,1.0,100.0,1.0,6265974.028,41.6448,1.235,1.36,1.315,71403520.0,2000159403.0,1097.0,540.8333,1971.1667,0.0,2780611.643,741122.4007,WSKwL
1.0,1.0,1.0,1.0,1.0,2187334.522,35.002,0.0383,0.01,0.0,3230066005.0,7854308011.0,9.9,8.0,14.8333,0.0,918002.8358,926787.476,TWM
32.0,25.1667,9.5,86.1667,6.1667,770302.9337,14.7082,1.2483,1.1983,1.105,1047709013.0,3949203456.0,545.1667,29.5,1536.0,0.0,2696286.844,705765.4411,WSKwL
14.6,13.2,20.0,14.0,11.0,271897.1429,30.9442,0.6733,0.6317,0.4733,6944796672.0,7872036864.0,753.56,365.8,1683.4,0.0,2811987.384,721047.6141,TVMwL
1.8333,1.0,1.8333,2.0,1.0,1929010.995,32.1982,0.0417,0.0317,0.0417,71781717.33,7807164416.0,12.1667,7.5,28.0,0.0,923208.982,931851.3123,TSK
1.0,1.0,1.0,1.0,1.0,6565.888,1.402,0.0317,0.02,0.03,6946071893.0,7892841813.0,12.5333,7.6667,28.6667,0.0,922429.6,931793.6,NTS
27.0,5.8333,4.0,1.3333,96.0,3872243.729,39.8983,1.0,1.0017,1.0,3134171819.0,5897302699.0,664.24,172.2,1449.4,0.0,2011631.58,735245.5224,WSKwL
30.6667,10.1667,1.0,100.0,11.5,16384.0,3.0,1.1729,1.24,1.2,71796736.0,1694882475.0,1391.52,730.8,2343.2,0.0,2844681.543,741111.3376,WSKwL
6.0,11.0,4.6667,4.8333,2.3333,5555214.216,40.6886,0.1317,0.23,0.2133,72327850.67,7802290176.0,1248.7667,608.6667,1849.3333,0.0,2866643.458,769948.2088,TSKwL
1.6667,1.8333,1.5,1.3333,1.0,2111073.48,30.5996,0.0183,0.055,0.1267,3225077760.0,7804648107.0,8.5,7.5,9.6667,0.0,923043.0,931784.0,TSK
13.3333,11.8333,6.8333,17.5,17.1667,680477.7648,62.0753,0.4433,0.5467,0.5,6966996992.0,7878637568.0,677.2333,202.5,1676.5,0.0,2653386.298,711191.2289,TVMwL
5.2857,9.8571,2.5714,5.4286,3.0,5792982.938,38.2017,0.2633,0.17,0.065,72648704.0,7850510336.0,1312.4,680.1667,1889.0,0.0,2892814.361,783537.7846,TWMwL
30.8333,10.8333,100.0,1.0,11.3333,16384.0,3.0,1.5083,1.3617,1.2283,90955776.0,2870169015.0,976.4333,243.6667,2076.3333,0.0,2820695.35,735328.5088,WSKwL
1.0,1.6667,1.0,1.3333,1.0,1802642.22,31.1988,0.1,0.0783,0.1217,72497834.67,7807442261.0,9.8667,7.6667,14.6667,0.0,922757.4078,931901.998,TSK
13.1667,15.0,13.3333,15.8333,8.5,511681.3514,50.1273,0.8217,0.6767,0.5483,6943621120.0,7871434069.0,904.9333,362.8333,1688.8333,0.0,2766753.762,737746.7923,TVMwL
5.3333,10.3333,2.3333,4.5,4.1667,4541083.695,37.0253,0.3033,0.1817,0.0783,516921344.0,7850663253.0,734.9667,8.3333,1510.3333,0.0,2822324.078,779369.3336,TWMwL
4.6667,8.8333,2.0,3.0,5.0,5638235.964,35.015,0.295,0.09,0.0283,3221653504.0,7854514176.0,1352.5,834.1667,1833.3333,0.0,2878197.909,795400.0728,TWMwL
6.0,11.0,3.7143,6.0,2.7143,5992753.528,40.0497,0.2433,0.1067,0.07,1537179648.0,7804716373.0,935.7,346.3333,1982.0,0.0,2953048.665,773223.2608,TSKwL
5.8333,11.1667,2.3333,5.6667,3.0,16384.0,3.0,0.276,0.282,0.166,6931829419.0,7874332672.0,1534.2,860.4,2404.8,0.0,2590266.994,643362.1463,NTSwL
1.1667,1.0,2.0,1.0,1.1667,2142208.0,36.0,0.015,0.0367,0.0717,2730622976.0,7805864619.0,9.2,7.6667,13.5,0.0,912985.3517,921717.2973,TSK
26.0,1.0,1.0,100.0,1.0,14743.96,2.5996,1.0,1.0567,1.195,73194154.67,2588275371.0,9.7,7.8333,12.5,0.0,912846.2698,921504.504,WSK
1.1667,1.8333,1.0,1.1667,1.0,1592524.8,32.4,0.0517,0.0483,0.095,3217485824.0,7805108907.0,11.9333,7.6667,21.3333,0.0,923118.2333,931898.8988,TSK
5.0,10.0,3.0,4.7143,3.1429,5923626.46,37.2102,0.3433,0.1783,0.0633,1140105216.0,7851212117.0,1014.9667,396.3333,1632.6667,0.0,2799711.841,772608.0935,TWMwL
14.1667,12.8333,20.6667,12.1667,11.6667,664153.7545,60.4638,0.7383,0.5767,0.44,6967077547.0,7877778773.0,990.8333,562.1667,1428.8333,0.0,2866820.131,800440.2348,TVMwL
5.1667,10.0,2.3333,5.8333,2.8333,5631751.127,81.2898,0.175,0.22,0.155,663388160.0,7850251605.0,880.2667,236.1667,2019.3333,0.0,2734440.521,775118.4548,TWMwL
6.0,11.6667,2.0,7.5,3.1667,6144467.568,77.81,0.3967,0.36,0.2467,517941248.0,7800698197.0,1221.6667,613.5,1852.3333,0.0,2942976.423,753896.1005,TSKwL
2.0,1.0,2.0,2.0,1.0,1742517.942,30.2002,0.0583,0.0683,0.08,72896512.0,7803376299.0,8.7,7.5,11.0,0.0,913087.05,921399.2338,TSK
1.6667,1.3333,2.0,1.8333,1.0,2692703.84,35.1992,0.16,0.245,0.2217,75595093.33,7804981248.0,10.9333,7.8333,15.8333,0.0,913228.87,921593.4856,TSK
1.0,1.0,1.0,1.0,1.0,12697.6,2.4,0.0,0.0167,0.07,7068590080.0,7927128064.0,8.8667,7.5,11.5,0.0,913363.9108,921784.7739,NTS
5.0,9.3333,3.5,4.3333,2.1667,3918921.913,38.6883,0.23,0.3033,0.265,83009536.0,7804433749.0,524.9,8.3333,977.5,0.0,1813732.849,895970.543,TSK
5.0,10.0,3.1667,4.3333,3.0,5162630.76,41.425,0.3583,0.2517,0.1983,6422428877.0,7855269478.0,945.3667,462.0,1742.5,0.0,2789115.865,750413.3886,TWMwL
6.0,10.8333,3.5,5.0,3.6667,7187752.333,45.1682,0.235,0.12,0.0867,71690240.0,7806596437.0,846.9667,361.0,1489.8333,0.0,2801321.945,760107.1739,TSKwL
2.1667,1.3333,1.0,1.5,5.6667,118784.0,17.0,0.1233,0.115,0.2467,6950086656.0,7874248704.0,10.2,7.5,15.8333,0.0,923311.9,931898.0,TVM
26.0,1.0,1.0,100.0,0.6667,2113536.0,34.0,1.0,1.0,1.06,1480699904.0,3975531861.0,9.0,8.3333,10.0,0.0,912569.3108,921490.6336,WSK
13.1667,15.5,12.0,11.3333,13.3333,292924.0714,33.0886,0.575,0.5883,0.5067,6912409600.0,7858318677.0,1114.4,502.5,2261.1667,0.0,2775536.039,704597.1187,TVMwL
1.0,1.0,1.0,1.0,0.6,7794.688,1.602,0.0083,0.005,0.01,7086315520.0,7924406272.0,10.0667,7.8333,12.1667,0.0,912071.5315,921234.4622,NTS
1.0,1.0,1.0,1.0,1.0,13115.4332,2.202,0.0,0.01,0.06,6935031808.0,7871105707.0,26.2,9.5,46.3333,0.0,920492.2474,929903.2162,NTS
15.5,13.5,17.3333,18.5,11.5,492391.5778,48.9675,0.4633,0.595,0.525,6927364096.0,7866247168.0,1205.7667,849.1667,1970.6667,0.0,2725120.047,746363.9502,TVMwL
25.5,11.0,11.6667,70.1667,10.0,5147694.479,42.5076,1.27,1.1,0.935,4974053376.0,6517009067.0,613.3667,465.1667,745.5,0.0,1868873.32,881279.3416,WSK
1.5,1.3333,1.1667,2.0,1.0,2146332.701,33.2002,0.0567,0.035,0.09,412948480.0,7801327616.0,10.7,8.1667,14.6667,0.0,913504.7763,921603.1159,TSK
1.0,1.0,1.0,1.0,1.0,2187030.036,34.9964,0.0,0.0,0.0517,77938688.0,7848033621.0,33.7,11.3333,53.6667,0.0,922862.5867,931668.9704,TWM
2.0,1.0,4.3333,1.0,3.5,115499.8198,12.3994,0.0683,0.155,0.2883,7004422144.0,7890776064.0,8.6,7.0,11.0,0.0,913574.0901,921722.8441,TVM
6.0,11.0,3.2,5.4,3.6,6045027.438,41.8912,0.3067,0.1267,0.0833,3879507968.0,7805974528.0,1305.2,856.1667,1724.0,0.0,2865740.4,789743.2466,TSKwL
1.0,1.0,1.0,1.0,0.0,6553.6,1.4,0.0,0.0,0.03,6977581056.0,7889612800.0,10.7,7.8333,19.3333,0.0,912173.7786,921352.768,NTS
2.1667,1.0,6.0,2.1667,1.0,98304.0,12.0,0.055,0.1683,0.3083,6918461440.0,7860562603.0,8.8667,7.0,12.0,0.0,912962.045,921580.0,TVM
32.0,27.0,28.1667,1.0,73.1667,5830283.368,44.1645,1.5517,1.5433,1.385,99432448.0,2747024725.0,902.2,495.6667,1946.1667,0.0,2768401.133,722068.2807,WSKwL
6.0,11.1667,4.6667,3.8333,3.5,16384.0,3.0,0.2483,0.2667,0.1583,6980016128.0,7888437931.0,685.7667,142.1667,1795.6667,0.0,2821110.208,795846.5508,NTSwL
13.5,13.1667,14.0,13.1667,13.6667,307776.1747,33.871,0.4817,0.5167,0.44,7003000832.0,7888618837.0,849.1667,209.3333,2171.1667,0.0,2802203.14,703093.2733,TVMwL
5.0,9.8333,3.1667,3.3333,3.3333,5039154.73,75.299,0.17,0.205,0.13,6240827802.0,7846654771.0,1157.0333,377.0,2011.3333,0.0,2759746.621,741622.9777,TWMwL
32.0,25.0,100.0,2.5,1.0,5688989.751,40.9364,1.4317,1.2467,1.125,2602938368.0,4867890517.0,1216.32,651.0,2180.8,0.0,2833189.577,744241.188,WSKwL
5.5,10.3333,3.0,6.1667,2.8333,10095751.67,182.364,0.1633,0.0633,0.05,81313792.0,7804674731.0,1149.2667,482.5,1901.1667,0.0,2863233.302,749424.8375,TSKwL
2.8333,1.0,4.5,3.8333,1.5,115097.6,14.4,0.615,0.7367,0.7183,6989592576.0,7881132032.0,10.3333,7.5,15.0,0.0,914803.3235,923744.1055,TVM
12.8333,13.8333,9.5,12.8333,14.8333,599994.7345,57.4836,0.3883,0.1933,0.1717,6977024000.0,7878090752.0,898.2,381.6667,1619.3333,0.0,2751343.892,754765.5537,TVMwL
1.0,1.0,1.0,1.0,0.3333,40960.0,8.0,0.1467,0.085,0.0967,7087210496.0,7925187925.0,9.2667,7.6667,11.8333,0.0,912370.7802,921243.9793,NTS
