CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wrSpeed,Disk_wraccessVolume,Disk_wraccessSpeed,Load_1min,Load_5min,Load_15min,Mem_Avail%,Mem_Avail,Mem_freePhysical%,Mem_freePhysical,Mem_freeTotal%,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_totalVolume,Traffic_totalSpeed,Traffic_inVolume,Traffic_inSpeed,Traffic_outVolume,Traffic_outSpeed,Class
1.0,1.0,1.0,1.0,1.0,2201190.4,36704.8591,35.0,0.5836,0.0,0.0,0.04,1.0,72980480.0,95.0,7744590507.0,95.0,7849444011.0,8.4333,7.8333,9.3333,0.0,1856810.0,30957.1524,924924.0,15420.5402,931886.0,15536.6122,TWM
1.0,1.0,1.0,1.0,0.5,13111.296,218.6309,2.201,0.0367,0.0,0.0,0.045,85.0,6933999616.0,95.0,7770341376.0,95.0,7875194880.0,29.3333,16.0,47.0,0.0,1853984.23,30920.3507,922289.9141,15381.7531,931694.3154,15538.5977,NTS
1.0,1.0,1.0,1.0,0.6667,2048012.3,34144.92,27.002,0.4502,0.08,0.0817,0.1283,81.0,6605285376.0,95.0,7754130091.0,95.0,7858983595.0,9.8667,8.1667,13.5,0.0,1843487.7,30740.1651,917861.4907,15305.3442,925626.209,15434.8209,TWM
1.0,1.0,1.0,1.0,1.0,2061311.385,34372.3759,29.602,0.4936,0.0,0.0467,0.0983,1.0,72348330.67,95.0,7746186581.0,95.0,7851040085.0,9.9,7.6667,16.3333,0.0,1835074.408,30599.8734,913434.4084,15231.5226,921640.0,15368.3508,TWM
32.0,27.0,100.0,1.0,0.1667,5674040.215,94614.6442,44.5091,0.7422,1.388,1.182,1.064,1.0,90376192.0,17.0,1425788245.0,18.0,1530641749.0,1363.7333,652.8333,2374.0,0.0,3443280.704,57416.7201,2733174.909,45575.703,710105.7951,11841.0171,WSKwL
6.0,10.8571,4.1429,5.4286,3.2857,5977270.326,99671.0076,36.9831,0.6167,0.26,0.2333,0.14,50.0,4108445696.0,94.0,7708067157.0,94.0,7812920661.0,1114.6333,650.8333,1710.6667,0.0,3740118.009,62376.8847,2937153.284,48985.2115,802964.7245,13391.6732,TSKwL
5.0,9.6667,3.5,4.0,2.0,16384.0,273.2488,3.0,0.05,0.1817,0.2317,0.19,85.0,6977863680.0,95.0,7784338773.0,95.0,7889192277.0,211.5429,8.5714,563.8571,0.0,2590030.858,43195.9783,1714896.861,28600.6815,875133.997,14595.2968,NTS
14.1667,16.5,12.8333,9.6667,18.0,306986.5889,5118.1492,34.1014,0.5685,0.63,0.6017,0.5467,85.0,6977572864.0,95.0,7773488469.0,95.0,7878341973.0,785.5143,496.4286,1260.4286,0.0,3724781.644,62121.1081,2909145.083,48518.0968,815636.5606,13603.0114,TVMwL
1.0,1.0,1.0,1.0,0.0,13108.02,218.5763,2.2002,0.0367,0.0,0.015,0.07,85.0,6979379200.0,95.0,7784463019.0,95.0,7889316523.0,11.1667,8.1667,15.8333,0.0,1837667.312,30648.2207,914140.7878,15245.8437,923526.5245,15402.377,NTS
26.0,1.0,100.0,1.0,1.0,1909540.44,31852.2175,34.5976,0.5771,1.0,1.0133,1.0483,39.0,3189099861.0,71.0,5825232896.0,71.1667,5930086400.0,9.1667,7.3333,12.5,0.0,1855319.309,30932.2993,923331.8169,15393.9949,931987.4923,15538.3043,WSK
5.1429,9.2857,3.5714,4.4286,2.8571,4440451.569,74044.5484,40.0948,0.6686,0.2433,0.2867,0.2533,8.0,676483754.7,94.0,7696050859.0,94.0,7800904363.0,644.8667,350.0,1212.0,0.0,2611498.681,43546.7514,1731326.941,28869.884,880171.7402,14676.8674,TSK
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0067,0.0033,0.0,86.0,7068928000.0,95.0,7821711360.0,96.0,7926564864.0,9.5667,7.5,12.3333,0.0,1850349.27,30854.5818,920582.1712,15350.7115,929767.0991,15503.8703,NTS
5.6667,11.0,2.3333,4.6667,4.0,16384.0,273.1577,3.0,0.05,0.134,0.172,0.12,85.0,6977087488.0,95.0,7783984469.0,95.0,7888837973.0,928.0667,369.8333,2119.5,0.0,3458284.102,57676.5194,2720181.827,45366.6082,738102.2747,12309.9112,NTSwL
6.0,11.1667,1.1667,7.1667,3.8333,6177361.323,103007.5258,44.4299,0.7409,0.2583,0.305,0.255,1.0,72014506.67,94.0,7699120811.0,94.0,7803974315.0,1023.9667,235.5,1822.0,0.0,3692962.316,61580.162,2927554.965,48816.9912,765407.3505,12763.1708,TSKwL
2.4,3.0,2.0,2.0,1.6,3806737.731,63477.3675,33.3302,0.5558,0.085,0.06,0.0817,8.0,616593408.0,94.0,7696143019.0,94.0,7800996523.0,654.0333,467.5,830.0,0.0,2846394.905,47463.6469,2058634.092,34327.7321,787760.8129,13135.9148,TSKwL
6.0,11.0,2.6667,5.3333,4.1667,6104438.929,101808.5212,40.0863,0.6685,0.295,0.1483,0.0933,1.0,72434346.67,94.0,7699460096.0,94.0,7804313600.0,1157.4,656.8333,1727.3333,0.0,3683651.637,61424.9064,2912194.285,48560.8518,771457.3517,12864.0546,TSKwL
1.0,1.0,1.0,1.0,0.8333,16384.0,273.2488,3.0,0.05,0.0,0.0,0.03,86.0,7069233152.0,95.0,7821482667.0,96.0,7926336171.0,10.2,7.6667,16.6667,0.0,1854135.3,30922.8702,922371.1,15383.1071,931764.2,15539.7632,NTS
5.1667,10.0,2.3333,4.1667,4.3333,4490960.0,74874.2914,33.4922,0.5584,0.1867,0.165,0.0867,1.0,72685568.0,95.0,7745768107.0,95.0,7850621611.0,1165.2,488.0,1976.5,0.0,3745314.622,62453.1369,2952385.646,49231.043,792928.9762,13222.094,TWMwL
1.0,1.0,1.0,1.0,1.0,12697.6,211.7325,2.4,0.04,0.0,0.0,0.0,86.0,7069239296.0,96.0,7822579712.0,96.0,7927433216.0,10.6333,7.8333,17.1667,0.0,1833610.7,30570.3685,912096.7,15206.6806,921514.0,15363.6879,NTS
1.0,1.0,1.0,1.0,1.0,15151.104,252.6447,2.699,0.045,0.0,0.0,0.0,87.0,7116668245.0,96.0,7827874475.0,96.0,7932727979.0,9.7333,8.0,13.3333,0.0,1834095.435,30573.3528,912339.3495,15208.1905,921756.0856,15365.1623,NTS
1.0,1.0,1.0,1.0,1.0,2384550.157,39762.3838,35.1976,0.5869,0.0,0.0167,0.07,78.0,6382204928.0,95.0,7750150144.0,95.0,7855003648.0,8.1333,7.6667,9.0,0.0,1846051.957,30782.9241,919386.3003,15330.7704,926665.6562,15452.1537,TWM
2.5,2.0,1.6667,2.5,4.1667,98713.6,1646.0497,12.4,0.2068,0.17,0.46,0.4917,84.0,6911209472.0,95.0,7752377003.0,95.0,7857230507.0,8.1,7.1667,10.5,0.0,1834810.234,30595.4683,913144.3964,15226.6866,921665.8378,15368.7817,TVM
32.0,25.8333,1.0,1.0,100.0,5800359.081,96737.1428,42.4022,0.7072,1.4117,1.3467,1.19,24.0,1930801152.0,54.0,4422681941.0,55.0,4527535445.0,1222.1333,631.3333,2066.5,0.0,3656848.144,60967.7917,2894627.81,48259.8835,762220.3344,12707.9082,WSKwL
2.6667,1.0,5.3333,3.3333,1.0,64310.8901,1072.3844,7.0006,0.1167,0.0717,0.0917,0.165,85.0,6999691264.0,95.0,7783431509.0,95.0,7888285013.0,12.9667,7.5,28.1667,0.0,1854514.554,30924.0379,923157.8763,15393.6614,931356.6779,15530.3765,TVM
2.1667,1.0,5.8333,2.3333,1.0,124528.2402,2076.5089,15.2012,0.2535,0.0517,0.1,0.2667,86.0,7033434112.0,95.0,7784949077.0,95.0,7889802581.0,10.2333,7.8333,14.6667,0.0,1855902.823,30952.3486,924121.2647,15412.2959,931781.558,15540.0527,TVM
5.8333,10.6667,2.1667,4.8333,4.3333,16384.0,273.2033,3.0,0.05,0.21,0.1483,0.06,85.0,6975471616.0,95.0,7782760448.0,95.0,7887613952.0,450.1,151.0,1395.0,0.0,3385434.981,56442.7306,2648960.395,44164.0613,736474.5862,12278.6693,NTSwL
13.3333,15.3333,9.1667,13.6667,14.8333,309795.835,5165.8468,34.4435,0.5743,0.78,0.35,0.2333,86.0,7026173952.0,95.0,7781903701.0,95.0,7886757205.0,1396.2,780.5,2192.1667,0.0,3632815.217,60567.1093,2855842.311,47613.2429,776972.9056,12953.8664,TVMwL
16.5,6.1667,2.5,5.3333,52.3333,1679558.048,28011.3083,28.2024,0.4704,0.62,0.6983,0.7767,49.0,3983781888.0,78.0,6390022144.0,78.0,6494875648.0,10.1,7.5,13.5,0.0,1834289.246,30591.882,912750.7403,15222.6608,921538.5056,15369.2212,WSK
1.0,1.0,0.3333,1.0,1.0,2094687.84,34940.5811,30.3984,0.5071,0.0,0.035,0.0867,53.0,4304177152.0,95.0,7744441003.0,95.0,7849294507.0,8.8,7.5,11.6667,0.0,1855209.169,30940.78,923267.9595,15398.0647,931941.2092,15542.7153,TWM
1.0,1.0,1.0,1.0,1.5,2147944.86,35811.018,36.6004,0.6102,0.0617,0.0517,0.085,22.0,1803958272.0,94.0,7700886187.0,94.0,7805739691.0,8.7333,7.8333,10.5,0.0,1807023.717,30132.128,899660.3069,15001.8394,907363.4102,15130.2886,TSK
1.0,1.0,1.0,1.0,0.0,13904.3037,231.8543,2.5964,0.0433,0.0,0.0,0.04,85.0,6934433792.0,95.0,7771440469.0,95.0,7876293973.0,22.6333,8.1667,39.1667,0.0,1850696.865,30860.3779,920659.2072,15351.9961,930037.6575,15508.3818,NTS
5.1667,10.6667,2.5,3.8333,4.0,16384.0,273.1577,3.0,0.05,0.3817,0.285,0.1933,87.0,7115664043.0,96.0,7828508672.0,96.0,7933362176.0,912.1,486.3333,1958.3333,0.0,3509557.585,58541.4109,2732251.744,45575.5087,777305.8411,12965.9023,NTSwL
5.3333,10.3333,1.6667,6.3333,3.0,5199115.08,86695.2656,37.9006,0.632,0.2733,0.2683,0.1467,61.0,5012143309.0,95.0,7743021875.0,95.0,7847875379.0,907.04,471.6,1331.2,0.0,3655427.652,60974.6064,2886623.588,48150.5186,768804.0643,12824.0878,TWMwL
2.1667,1.0,2.6667,5.1667,1.3333,92147.6874,1536.5631,10.3988,0.1734,0.0867,0.13,0.1717,85.0,6949601280.0,95.0,7769072981.0,95.0,7873926485.0,8.2333,7.0,10.0,0.0,1814896.151,30268.4482,903485.3244,15068.1342,911410.827,15200.314,TVM
30.1667,15.1667,10.5,41.8333,53.5,5690060.269,94881.7787,40.1354,0.6693,1.4783,1.2283,1.0517,55.0,4514936149.0,74.0,6064503467.0,74.0,6169356971.0,605.7,127.5,1415.6667,0.0,3479649.266,58032.843,2733543.886,45589.4577,746105.3804,12443.3853,WSKwL
26.0,1.0,100.0,1.0,0.6667,13516.8,225.3927,2.3,0.0384,1.0,1.0,1.0,1.0,69365077.33,17.6667,1434985131.0,19.0,1539838635.0,12.2,8.3333,20.5,0.0,1855728.705,30944.2839,923868.3682,15405.5089,931860.3363,15538.775,WSK
32.0,27.1667,1.0,100.0,1.0,5927883.974,98847.49,41.1582,0.6863,1.5733,1.4933,1.3333,1.0,95272277.33,25.0,2073591125.0,26.0,2178444629.0,1035.44,313.8,1801.2,0.0,3589300.793,59871.5729,2824795.562,47119.192,764505.2313,12752.3808,WSKwL
32.0,25.0,38.0,1.0,62.8333,4040440.87,67374.3684,32.3671,0.5397,1.3,1.335,1.2783,22.0,1779363840.0,52.0,4284750507.0,53.0,4389604011.0,784.1333,65.8333,1732.0,0.0,3428373.833,57168.148,2694243.981,44926.5296,734129.8527,12241.6184,WSKwL
5.0,10.0,2.8333,3.0,4.1667,4881613.935,81373.7946,37.5335,0.6257,0.24,0.22,0.11,77.0,6272224461.0,95.0,7743810765.0,95.0,7848664269.0,860.4,387.5,1921.0,0.0,3428864.428,57166.7961,2708209.794,45151.8805,720654.6341,12014.9155,TWMwL
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0033,0.08,0.1067,86.0,7069016064.0,96.0,7822125739.0,96.0,7926979243.0,12.6333,8.1667,20.3333,0.0,1836762.404,30622.9144,915107.667,15256.8801,921654.737,15366.0343,NTS
6.0,11.1667,2.8333,3.8333,4.3333,8549.7831,142.5677,1.7249,0.0288,0.306,0.316,0.24,85.0,6975182848.0,95.0,7782631424.0,95.0,7887484928.0,433.56,8.4,1194.4,0.0,3389504.279,56510.5748,2644595.981,44091.2968,744908.2987,12419.2781,NTSwL
6.0,11.5,2.1667,5.5,4.1667,5811722.104,96910.4903,41.8044,0.6971,0.15,0.2083,0.155,1.0,72146944.0,94.0,7699816448.0,94.0,7804669952.0,563.0333,8.8333,1993.8333,0.0,3509418.91,58509.8184,2784630.883,46425.9901,724788.027,12083.8284,TSKwL
1.0,1.0,1.0,1.0,1.0,36030.8892,600.9154,6.7966,0.1134,0.0,0.0683,0.1217,85.0,6976143360.0,95.0,7782703104.0,95.0,7887556608.0,12.5667,7.8333,20.0,0.0,1834127.801,30578.9897,912447.4587,15212.5285,921680.3427,15366.4612,NTS
5.1667,9.6667,2.5,3.3333,4.3333,4658797.872,77685.4739,46.8408,0.7811,0.1514,0.0414,0.0129,76.0,6243211264.0,95.0,7781311829.0,95.0,7886165333.0,1304.6333,725.6667,1990.6667,0.0,3636591.442,60630.0674,2836075.14,47283.6802,800516.3019,13346.3872,TWMwL
5.1667,9.8333,2.5,5.6667,2.8333,5504030.24,91779.7272,40.7048,0.6788,0.3567,0.3317,0.2283,35.0,2879881216.0,95.0,7748808119.0,95.0,7853661623.0,1080.8333,544.8333,1681.1667,0.0,3578861.303,59677.5271,2815014.254,46940.3744,763847.0486,12737.1527,TWMwL
1.0,1.0,1.0,1.0,1.0,1603287.415,26730.367,26.2052,0.4369,0.0,0.0,0.01,1.0,70596608.0,95.0,7745051989.0,95.0,7849905493.0,40.0333,14.8333,58.8333,0.0,1854718.284,30932.5931,922978.7226,15393.2409,931739.5612,15539.3523,TWM
5.0,10.0,2.8571,4.5714,2.8571,5243533.138,87421.3594,78.6754,1.3117,0.235,0.19,0.0917,1.0,73296554.67,95.0,7745482752.0,95.0,7850336256.0,1201.0667,303.5,2290.8333,0.0,3546843.539,59153.4946,2809608.817,46858.0523,737234.7223,12295.4423,TWMwL
31.0,11.0,100.0,1.0,12.0,5895709.154,98327.3708,39.1765,0.6534,1.2417,1.2983,1.185,1.0,83631542.86,34.0,2801272539.0,35.0,2906126043.0,1008.2333,419.0,1885.1667,0.0,3711081.08,61871.9753,2932603.707,48893.0261,778477.3728,12978.9492,WSKwL
26.0,2.0,100.0,1.0,0.0,2195468.3,36609.4431,34.002,0.567,1.0217,1.0333,1.0817,32.0,2597737131.0,58.0,4783040512.0,59.0,4887894016.0,10.1667,8.8333,13.1667,0.0,1855423.022,30939.1866,923492.0294,15399.2334,931930.9928,15539.9532,WSK
6.0,10.6667,4.8333,4.1667,3.0,5883454.024,98106.6204,40.2601,0.6713,0.3067,0.2083,0.1183,24.0,1960343552.0,94.0,7699613696.0,94.0,7804467200.0,662.2667,326.5,1233.8333,0.0,3545552.142,59131.957,2807573.293,46824.1043,737978.8492,12307.8527,TSKwL
6.0,10.8333,3.0,6.5,3.0,5994198.596,99969.9566,40.2849,0.6719,0.3033,0.285,0.225,1.0,78532608.0,94.0,7701617323.0,94.0,7806470827.0,1246.6667,485.0,2190.0,0.0,3776303.734,62980.3825,3012804.822,50246.9116,763498.9119,12733.4708,TSKwL
5.4286,10.5714,2.2857,5.0,3.4286,5966593.254,99492.9674,87.1506,1.4532,0.2283,0.24,0.1783,1.0,92652885.33,95.0,7745841835.0,95.0,7850695339.0,1423.9,774.5,2467.1667,0.0,3620915.6,60378.7827,2877371.273,47980.178,743544.3265,12398.6047,TWMwL
32.0,25.8333,100.0,1.0,1.0,5598951.236,93378.106,42.1572,0.7031,1.3417,1.345,1.2167,39.0,3214082048.0,63.0,5186889728.0,64.0,5291743232.0,1250.7143,725.4286,1915.4286,0.0,3427468.666,57143.5256,2709072.846,45166.2695,718395.8199,11977.2561,WSKwL
5.1667,10.3333,2.0,5.0,3.5,5156667.973,85973.1239,37.997,0.6335,0.355,0.3133,0.2167,40.0,3285538523.0,95.0,7745864850.0,95.0,7850718354.0,1004.8333,627.1667,1813.1667,0.0,3464518.824,57780.5007,2745219.238,45784.1767,719299.5868,11996.324,TWMwL
31.0,10.0,1.0,100.0,12.3333,5911358.5,98571.9276,40.1352,0.6693,1.3433,1.3033,1.1633,1.0,72568149.33,20.0,1620007595.0,21.0,1724861099.0,1012.9667,523.6667,1868.1667,0.0,3642795.822,60733.5082,2844515.442,47424.3988,798280.38,13309.1094,WSKwL
5.1667,9.3333,2.8333,5.3333,3.0,4395495.468,73294.9052,36.552,0.6095,0.3917,0.2233,0.0867,14.0,1136984064.0,95.0,7748022955.0,95.0,7852876459.0,943.3,223.8333,1933.0,0.0,3571984.788,59562.8612,2811640.126,46884.1108,760344.6624,12678.7504,TWMwL
6.0,11.0,3.3333,4.8333,3.3333,7132335.651,118931.7267,48.4962,0.8087,0.39,0.345,0.2333,32.0,2615976619.0,94.0,7700510037.0,94.0,7805363541.0,1257.2333,505.1667,1794.8333,0.0,3659000.725,61013.8523,2877968.364,47990.1345,781032.3603,13023.7179,TSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,273.2488,3.0,0.05,0.0,0.0183,0.0783,85.0,6941478912.0,95.0,7783815851.0,95.0,7888669355.0,13.5667,7.8333,27.1667,0.0,1854240.785,30919.4728,922549.9618,15383.5245,931690.8232,15535.9484,NTS
1.0,1.0,1.0,1.0,0.8333,16384.0,273.2488,3.0,0.05,0.0183,0.02,0.0,85.0,6977007616.0,95.0,7784245931.0,95.0,7889099435.0,10.3667,8.3333,14.0,0.0,1833697.686,30576.9166,912146.8488,15210.0525,921550.8368,15366.864,NTS
1.0,1.0,1.0,1.0,0.0,2249680.644,37513.4341,34.6024,0.577,0.0,0.0,0.0067,32.0,2617001984.0,95.0,7747841365.0,95.0,7852694869.0,8.8,8.0,10.5,0.0,1854952.0,30931.3323,923051.0,15391.8793,931901.0,15539.4531,TWM
2.0,1.0,2.0,2.0,1.0,2170055.06,36185.6772,32.9992,0.5503,0.0633,0.0333,0.06,25.0,2029572096.0,94.0,7700971520.0,94.0,7805825024.0,8.6,8.0,10.5,0.0,1854891.6,30930.3252,922943.4,15390.085,931948.2,15540.2401,TSK
1.0,1.0,1.0,1.0,1.0,1733427.2,28909.7265,29.4,0.4903,0.035,0.13,0.17,35.0,2861066240.0,95.0,7747591509.0,95.0,7852445013.0,8.9,7.3333,12.6667,0.0,1853392.482,30905.3274,921544.2252,15366.7538,931848.2563,15538.5736,TWM
2.5,1.3333,1.3333,2.6667,5.5,119613.0501,1994.5481,15.6012,0.2602,0.145,0.135,0.2667,85.0,7001411584.0,95.0,7784952491.0,95.0,7889805995.0,9.4,7.5,13.6667,0.0,1856059.189,30949.7947,924253.5856,15411.9324,931805.6036,15537.8623,TVM
5.0,10.0,3.6667,3.0,3.5,10909.1485,181.8798,2.1089,0.0352,0.3867,0.2517,0.1217,87.0,7117090816.0,96.0,7826284544.0,96.0,7931138048.0,758.9333,168.1667,1793.6667,0.0,3506705.79,58474.3337,2730785.577,45535.8609,775920.2121,12938.4728,NTSwL
26.0,1.3333,0.6667,100.0,1.0,13516.8,225.3927,2.3,0.0384,1.0,1.02,1.0833,1.0,70340608.0,14.0,1151539883.0,15.0,1256393387.0,12.1667,8.5,20.8333,0.0,1855221.8,30940.9907,923370.6,15399.7765,931851.2,15541.2141,WSK
13.5,13.6667,15.1667,10.0,14.3333,312826.5268,5216.3836,36.239,0.6043,0.605,0.5867,0.4667,85.0,6947057664.0,95.0,7767599104.0,95.0,7872452608.0,1111.6333,599.6667,1648.6667,0.0,3590145.592,59875.677,2820944.906,47047.1132,769200.6858,12828.5638,TVMwL
26.0,11.0,25.0,16.0,50.3333,5715860.712,95327.8971,44.3159,0.7391,1.1217,0.85,0.73,59.0,4842217472.0,77.0,6300121088.0,77.0,6404974592.0,1225.3333,673.3333,2225.5,0.0,3616251.843,60301.0146,2878239.622,47994.6577,738012.2204,12306.3569,WSKwL
5.0,9.8333,2.6667,5.0,2.8333,4689435.009,78222.4355,37.4527,0.6247,0.2429,0.2171,0.1157,70.0,5765861376.0,95.0,7780619605.0,95.0,7885473109.0,752.8857,225.8571,1788.2857,0.0,3353035.984,55921.2139,2625117.291,43781.1423,727918.6925,12140.0716,TWMwL
1.6667,2.1667,1.0,1.5,1.5,3412840.669,56899.6444,33.5805,0.5599,0.0417,0.0133,0.0017,32.0,2604572672.0,95.0,7747745792.0,95.0,7852599296.0,660.7,169.8333,1418.8333,0.0,2827428.641,47155.2475,2035991.927,33955.836,791436.7139,13199.4115,TWMwL
5.0,9.8333,1.6667,5.0,3.5,9525.2898,158.8872,1.8837,0.0314,0.2817,0.1667,0.055,86.0,7069925376.0,96.0,7822270464.0,96.0,7927123968.0,1334.5333,867.0,1863.8333,0.0,3410331.985,56867.3001,2654764.46,44268.2084,755567.5252,12599.0916,NTSwL
6.0,11.8333,2.0,4.6667,4.8333,16384.0,273.2033,3.0,0.05,0.4471,0.32,0.2014,85.0,6975832064.0,95.0,7781217621.0,95.0,7886071125.0,872.0333,294.3333,1731.1667,0.0,3690955.307,61546.6951,2909690.953,48519.1088,781264.3544,13027.5864,NTSwL
5.1667,4.5,6.6667,3.8333,5.5,420983.0315,7019.8938,40.1863,0.6701,0.1783,0.11,0.165,84.0,6915831808.0,95.0,7756126891.0,95.0,7860980395.0,541.64,8.0,1306.8,0.0,2737687.638,45650.9528,1958357.312,32655.6163,779330.3264,12995.3364,TVMwL
1.0,1.0,1.0,1.0,1.0,12693.9099,211.671,2.3994,0.04,0.0,0.075,0.1267,87.0,7116025856.0,96.0,7827521536.0,96.0,7932375040.0,10.1333,7.6667,14.6667,0.0,1854671.548,30916.3452,922781.0532,15382.2479,931890.4946,15534.0973,NTS
13.8333,17.8333,13.5,12.3333,10.8333,297700.4395,4964.984,32.0159,0.534,0.7467,0.7717,0.6717,86.0,7003934720.0,95.0,7781834069.0,95.0,7886687573.0,1303.3667,699.8333,2194.8333,0.0,3503591.95,58422.4104,2760436.556,46030.2911,743155.3945,12392.1193,TVMwL
5.1667,10.0,3.5,3.3333,3.8333,4976210.024,82978.3229,38.93,0.6492,0.165,0.1083,0.0383,54.0,4446990336.0,95.0,7744512000.0,95.0,7849365504.0,875.3429,317.8571,1971.1429,0.0,3400370.089,56701.1854,2691408.819,44879.2533,708961.2703,11821.9321,TWMwL
1.0,1.0,1.0,1.0,1.0,7782.4,129.7716,1.6,0.0267,0.0,0.0,0.0,86.0,7066386432.0,95.0,7821725696.0,96.0,7926579200.0,9.1667,7.5,11.1667,0.0,1854691.515,30926.9887,922989.4901,15390.8536,931702.0252,15536.1352,NTS
5.8333,11.0,2.8333,5.1667,3.1667,16384.0,273.2033,3.0,0.05,0.2057,0.2486,0.1771,85.0,6976724992.0,95.0,7783122261.0,95.0,7887975765.0,521.1333,100.3333,1375.8333,0.0,3583523.017,59755.2612,2783843.166,46420.5964,799679.8506,13334.6648,NTSwL
32.0,25.6667,1.0,100.0,1.0,19986.8361,333.225,2.9398,0.049,1.3371,1.3871,1.26,1.0,74338304.0,26.0,2093902507.0,26.5,2198756011.0,1109.3429,716.4286,2044.1429,0.0,3539402.546,59029.3954,2794113.282,46599.6211,745289.2637,12429.7742,WSKwL
1.6667,1.0,2.0,1.1667,1.5,1926957.665,32132.0271,35.8016,0.597,0.0,0.035,0.07,1.0,82755584.0,94.0,7697994411.0,94.0,7802847915.0,9.3333,7.6667,12.0,0.0,1855295.849,30937.066,923324.1619,15396.4342,931971.6868,15540.6318,TSK
1.0,1.0,1.0,1.0,1.0,15563.98,259.5727,2.7998,0.0467,0.0083,0.0967,0.1367,85.0,6974418944.0,95.0,7781470208.0,95.0,7886323712.0,11.1333,7.8333,16.3333,0.0,1854121.366,30917.4815,922316.1632,15379.6259,931805.2032,15537.8556,NTS
4.3333,8.8333,2.3333,3.8333,2.8333,271692.6842,4531.2322,45.4805,0.7585,0.12,0.1633,0.1233,86.0,7065071616.0,95.0,7819550720.0,96.0,7924404224.0,496.7143,10.2857,1373.2857,0.0,3525352.495,58785.2676,2676405.199,44629.0679,848947.2963,14156.1997,NTSwL
5.1667,10.0,2.6667,5.0,3.3333,5076037.821,84628.84,41.3111,0.6887,0.325,0.2167,0.0983,77.0,6280740045.0,95.0,7742691738.0,95.0,7847545242.0,785.8667,281.0,1556.1667,0.0,3545600.846,59113.0518,2772795.534,46228.6685,772805.3119,12884.3833,TWMwL
29.8333,9.0,9.5,1.0,100.0,4096.0,68.3008,1.0,0.0167,1.11,1.205,1.1983,1.0,73009834.67,21.0,1732135595.0,22.0,1836989099.0,394.9333,124.5,922.6667,0.0,2775597.944,46290.8263,1839625.861,30680.8849,935972.0831,15609.9413,WSK
6.0,10.8333,4.1667,4.8333,3.3333,16384.0,273.2033,3.0,0.05,0.2917,0.2267,0.1117,85.0,6963154944.0,95.0,7785332736.0,95.0,7890186240.0,890.1333,261.8333,1865.5,0.0,3491860.361,58226.7861,2742213.044,45726.4139,749647.3173,12500.3721,NTSwL
6.0,11.0,2.1667,4.8333,5.5,6112974.491,101916.8805,84.7809,1.4135,0.42,0.3767,0.275,1.0,72432298.67,94.0,7701312853.0,94.0,7806166357.0,940.9667,156.5,1941.3333,0.0,3567303.568,59464.9703,2845419.857,47431.5695,721883.7109,12033.4007,TSKwL
5.0,10.5,3.8333,4.8333,1.6667,3947759.601,65839.8866,37.5139,0.6256,0.3033,0.3067,0.17,66.0,5430887765.0,95.0,7746425515.0,95.0,7851279019.0,857.8333,130.8333,1799.8333,0.0,3545678.337,59134.0617,2790665.175,46542.1143,755013.1619,12591.9473,TWMwL
6.0,11.0,3.5714,6.2857,2.4286,5965272.525,99454.3602,40.4621,0.6746,0.3117,0.265,0.1983,49.0,4001352363.0,94.0,7700753749.0,94.0,7805607253.0,1148.3,514.5,2064.1667,0.0,3786612.383,63141.7773,2991238.037,49878.9067,795374.3454,13262.8705,TSKwL
13.8333,16.3333,14.8333,12.5,11.5,300273.173,5006.2216,33.743,0.5626,0.5067,0.595,0.465,85.0,6982203392.0,95.0,7773777920.0,95.0,7878631424.0,1287.88,942.2,1670.0,0.0,3722825.84,62067.7866,2942541.201,49058.7062,780284.6397,13009.0804,TVMwL
23.3333,1.5,2.0,88.1667,1.0,2134527.485,35593.2547,33.0035,0.5503,0.6867,0.8583,0.9933,50.0,4083763200.0,71.0,5790083755.0,71.0,5894937259.0,7.9333,7.3333,8.8333,0.0,1855106.8,30933.9136,923288.0,15395.8312,931818.8,15538.0824,WSK
5.0,9.8333,3.0,4.0,3.3333,5183293.377,86417.0286,40.3017,0.6719,0.34,0.2083,0.14,70.0,5714259968.0,95.0,7778633045.0,95.0,7883486549.0,1045.5714,321.5714,2122.1429,0.0,3565611.976,59456.5946,2808585.719,46833.1786,757026.2568,12623.416,TWMwL
26.0,1.0,100.0,1.0,1.0,2123695.888,35412.6378,33.988,0.5667,1.02,1.02,1.0483,14.0,1139744768.0,47.0,3878986411.0,48.0,3983839915.0,8.7667,7.3333,11.1667,0.0,1854074.2,30916.695,922289.0,15379.1729,931785.2,15537.5221,WSK
5.1667,9.8333,1.5,5.8333,3.6667,5555396.513,92651.7097,39.1987,0.6537,0.4033,0.31,0.14,34.0,2761119334.0,95.0,7746772992.0,95.0,7851626496.0,1101.3667,469.5,1805.5,0.0,3507842.564,58503.0448,2778980.171,46347.2343,728862.3924,12155.8104,TWMwL
